13.7528,0.887006
13.5162,1.05639
13.5794,1.06739
13.22,0.900251
13.3924,0.873042
13.525,0.756911
13.4477,1.14318
14.0032,0.785931
13.6878,1.28523
13.8472,0.992521
6.44661,13.2698
6.7606,13.0003
6.73513,12.7849
6.94104,12.6673
7.2205,12.8634
7.13827,12.9615
7.03781,12.836
6.93682,12.6127
7.22723,13.0114
7.10727,12.3009
5.30076,18.9072
5.93139,18.8828
5.45981,18.71
5.50904,18.8394
5.88951,19.0358
5.31933,19.0104
5.96526,18.7918
5.33255,19.066
5.54588,19.2437
5.54108,19.0788
3.21293,8.02164
3.19025,7.95294
3.4493,7.29418
3.47584,7.6767
3.12901,7.98571
3.22267,7.67447
2.77764,7.64966
3.13336,7.45421
3.49816,8.03319
3.04706,7.43876
11.2478,9.64774
11.3638,9.93713
11.258,9.83912
11.637,9.77466
11.5929,9.67034
11.545,9.89873
11.602,9.99842
11.4661,9.95527
11.5486,9.57339
11.599,9.42451
3.07075,4.277
3.01712,4.33507
3.59509,4.05667
3.54291,4.15863
3.56826,4.60209
3.42281,4.42504
3.99209,4.19053
3.58556,3.97097
3.58468,4.20415
3.37602,4.84138
13.1441,4.86291
12.822,4.95092
13.1289,4.82395
12.8994,4.57435
13.0067,4.99271
12.7111,4.76827
12.6545,4.93498
12.529,4.7468
12.9371,4.72523
13.0877,4.81996
8.1046,1.07055
8.53619,1.29681
7.8723,1.01005
8.14189,0.971897
8.0843,0.891389
8.37118,0.983901
8.1144,0.917891
8.20112,0.660285
8.56108,0.731463
8.32625,0.760841
5.96005,6.01421
6.58369,6.01864
6.41578,5.88672
6.09838,6.19765
6.11307,5.67042
6.70481,5.82024
6.78806,5.7877
6.7125,6.44353
6.40743,5.9081
6.13207,5.61868
15.0909,14.3631
15.2185,14.476
15.2307,14.5531
15.3967,14.5468
14.8996,15.1729
14.9833,14.7366
15.0676,14.5187
15.1683,14.5843
14.8613,14.2667
15.1416,14.2976
11.4697,14.3617
11.478,14.3753
11.2657,13.4403
11.3706,14.5447
11.2345,14.2029
11.4522,14.5258
11.0879,14.2599
11.1208,13.8258
11.5253,14.3252
11.3821,14.1351
16.1397,17.4292
15.799,17.3246
15.6396,17.6801
15.8951,17.3226
16.2474,17.7075
15.8209,17.3236
15.7505,17.6543
16.3588,17.2841
16.2276,17.5037
15.3286,17.2064
11.9455,7.42017
11.5817,7.61693
12.1923,7.33576
