6.83811,10.5535
19.6224,12.9902
16.0883,14.302
13.9427,12.9728
12.7188,11.986
0.382897,15.5821
12.1939,13.9928
9.76991,8.03774
3.07382,11.4521
0.634875,8.4667
13.1809,4.22464
3.93307,14.7485
19.9448,0.60052
19.4677,9.30019
16.9478,1.24788
6.70558,1.34033
19.5069,16.3395
1.4207,4.21586
5.37124,2.01956
3.34982,2.94551
19.4615,15.1859
19.3552,8.79481
5.12926,7.10639
13.4799,1.2513
2.93844,6.8529
17.2932,3.09851
16.0761,2.74297
5.47281,9.75669
1.64545,9.19168
9.16863,14.5001
11.4858,13.3442
15.541,17.2441
6.27751,10.7605
3.90333,9.78785
14.8328,9.85138
7.22808,17.1959
8.1361,6.56466
9.0798,15.2489
11.3545,11.5863
4.59653,11.0532
7.44347,13.2333
16.5142,5.71415
11.4252,2.86002
7.49096,15.9546
7.34781,1.74034
15.9185,3.50246
4.36415,17.4814
0.0130678,17.4134
15.8519,12.5466
5.82922,4.15082
9.36138,9.32599
0.609274,4.08897
6.80823,10.2116
10.1971,10.0255
1.00486,0.698231
11.0232,8.76357
0.499433,8.98078
3.46992,7.59503
16.0289,7.84187
13.5479,11.3156
1.3233,0.38311
6.90167,0.602077
19.2298,13.3574
18.6641,5.30993
0.20569,14.321
14.1249,12.4538
19.8022,6.23759
8.85596,5.22097
18.7097,3.71466
7.45018,18.5726
1.23617,1.84721
8.93429,10.0304
4.93317,9.41921
13.2383,15.0235
15.141,1.11211
13.2705,8.22395
8.04813,17.6917
6.27756,13.8211
5.43266,3.8122
9.85639,5.99884
3.28811,2.33166
10.9339,18.0483
0.216222,16.531
16.0196,2.08909
0.648869,13.1744
5.92715,18.7663
5.19342,19.3945
8.62468,6.95038
1.00699,1.05531
4.53043,12.2794
7.18417,16.471
16.4139,9.54701
7.01638,7.2512
16.1143,6.56359
4.18119,1.69377
9.33386,9.64264
9.18248,6.06572
18.675,13.6773
8.35334,2.32717
13.2356,1.53606
7.09332,11.0133
8.06416,16.6729
8.26345,13.5165
3.13625,16.546
3.36407,17.5866
10.0485,14.6297
13.5488,8.56916
14.6299,16.4894
18.3012,5.02339
16.8842,9.68041
11.4608,6.50422
0.127581,19.5671
14.5674,6.91612
15.666,5.31857
12.0706,13.1901
13.7609,2.40775
12.4551,4.45352
3.41873,8.3629
15.1457,17.9593
3.26038,4.67626
11.479,7.8579
5.50478,14.1888
7.49444,10.9974
4.48637,4.52158
16.3461,18.608
1.90722,9.00117
2.98499,5.36349
8.22608,4.81063
13.4477,16.5213
7.93984,3.12634
1.62459,19.8516
19.5456,15.8764
13.1885,11.5561
9.35362,12.3878
8.22381,8.54973
17.0115,4.03057
15.5903,0.324008
17.7983,19.8393
17.3112,2.05685
13.8471,4.66666
12.5066,14.9416
16.9889,0.899936
9.57057,18.5772
6.63943,9.30674
0.273648,1.63197
12.0182,6.81917
2.86563,14.2944
13.9567,18.0053
13.5927,18.9185
5.43909,4.35783
13.3011,11.1316
6.85462,2.69153
1.88838,16.6304
14.5788,15.5964
2.36437,0.000614377
14.2427,7.13192
10.2892,1.70113
10.9775,7.59958
12.1427,7.77453
4.80598,1.89931
13.6438,6.30479
2.56652,11.5699
13.8684,14.0122
15.0694,17.4572
12.3835,3.7328
2.16089,9.56982
11.7113,10.8275
2.10967,11.7118
12.7555,16.4014
0.831579,9.9626
13.7862,5.04624
7.17243,18.2268
15.1251,9.08367
8.24559,18.6946
5.01758,2.40895
11.6909,19.3864
19.955,9.03479
2.30292,17.6655
8.29651,7.74549
12.9753,19.0913
12.0361,11.6347
3.25322,14.6873
11.0473,11.9046
17.4383,11.5396
6.90962,16.0602
11.317,18.1604
1.61231,18.7914
16.5731,15.6694
8.10846,10.3257
11.6129,18.7187
1.72264,16.2877
11.9892,18.0481
7.66431,4.32666
16.4098,16.5268
15.9957,11.0937
15.6881,11.9713
1.60211,8.83667
4.04588,7.73414
7.65568,16.7829
1.96015,0.881317
3.70554,10.8254
5.93225,1.54375
18.9796,2.85113
8.30886,0.480101
6.30727,7.86294
3.58063,15.9503
13.5509,10.9386
1.4547,5.61202
4.49315,7.98665
8.19346,19.5644
8.40022,11.5672
13.841,2.79975
8.31637,10.9718
19.9305,2.70435
18.1408,19.8307
4.16631,7.10879
11.0694,11.4057
14.7005,12.2022
9.76355,2.66364
5.22666,8.38199
11.986,10.2742
14.6922,0.478925
3.48819,9.43299
11.0106,8.14731
3.92589,0.45129
17.8132,11.9389
16.2032,8.59347
1.6315,1.75576
3.43659,10.3615
4.27989,5.66569
8.00626,16.2373
0.277243,12.9876
18.6551,0.402757
13.2605,13.5813
14.4031,5.74442
5.12383,4.41302
2.76251,17.1822
15.6378,15.3172
13.8331,19.3128
13.4342,14.5862
11.5012,4.13636
14.9043,4.64449
8.10651,5.38323
18.1851,7.40464
9.72347,2.18027
17.1446,15.293
12.9145,10.2114
16.0479,17.2284
2.746,19.0477
14.1008,14.8396
1.0727,14.3493
7.66794,3.36557
16.7288,10.9782
3.78392,14.4077
13.4203,13.9405
13.5833,12.6275
5.41119,4.97584
2.78508,0.214306
10.8851,19.5156
7.38272,7.14385
8.8133,17.5983
15.7013,3.91425
8.3794,9.16057
8.70525,18.4138
14.8458,3.35629
14.4806,18.5762
10.2479,6.97664
0.711805,19.8866
13.5117,10.1779
9.66464,19.7379
10.7679,19.8427
4.8233,4.67135
1.36373,3.74249
11.111,5.82722
1.20454,5.95301
3.28574,15.6632
2.44996,12.6981
16.425,10.8926
4.93922,17.1929
3.3762,17.0789
0.264576,10.2356
15.3889,18.6959
5.68369,5.77937
13.8249,3.35133
15.9288,14.7894
12.9107,3.11547
7.54726,8.27033
19.113,19.0727
12.5087,16.1654
5.99795,12.8559
4.08175,9.38081
6.85859,13.6774
6.32203,1.11482
1.79519,18.2165
0.120941,9.6772
18.5212,3.23389
19.3166,4.11589
14.8313,10.9335
6.55676,7.44165
15.1965,6.77647
19.0412,14.7586
11.9486,17.6179
0.992118,5.14125
9.30073,4.53957
18.191,11.3791
15.8787,18.8198
16.1019,16.9008
9.65202,4.32063
9.50201,17.9591
10.501,14.1456
0.0188683,0.785301
19.5457,4.84707
11.0132,3.06289
1.36881,17.9479
